Iterations,N. Birds,Run,Target function,Type,Error,Point,Time (s)
1000,500,24,Sphere,Parallel,8.781264546278243e-46,"[-3.8119715e-24 -2.0259341e-23  2.0506739e-23  5.0868623e-24
  2.5984439e-24]",2.2902843952178955
1000,500,24,Sphere,Iterative,1.2789016199996397e-32,"[ 2.4295370e-17  4.8052209e-17 -8.3811693e-17  3.2620480e-17
 -4.2441026e-17]",12.233885765075684
1000,500,25,Sphere,Parallel,2282.6882764408365,[ 2.7461853 37.151367  12.471252  15.415588  22.39978  ],2.911980390548706
1000,500,25,Sphere,Iterative,1803.7134115695953,[-7.133766  24.875816  23.671234  -1.4711914 23.906586 ],12.91322636604309
1000,500,26,Sphere,Parallel,1.4120056466367488e-45,"[-1.68112144e-23 -1.28019156e-23 -1.70224982e-23  2.18890095e-23
  1.40216082e-23]",2.254420757293701
1000,500,26,Sphere,Iterative,0.0,"[ 7.4638011e-24 -2.6343757e-23  3.5096879e-24 -8.6583227e-24
 -2.3544526e-23]",11.962839126586914
1000,500,27,Sphere,Parallel,4.0348614918028453e-33,"[ 3.7205868e-18  5.5017179e-17  1.2025718e-17 -2.8789280e-17
 -4.5484304e-18]",2.278364658355713
1000,500,27,Sphere,Iterative,0.0,"[-8.8048899e-24  2.0984849e-23  1.8530816e-23 -2.4414538e-23
 -1.3827867e-23]",12.223552703857422
1000,500,28,Sphere,Parallel,7.583750673570103e-39,"[-8.5523270e-21  4.1329155e-20  6.7216464e-20 -5.8592620e-21
 -3.5357112e-20]",2.3418734073638916
1000,500,28,Sphere,Iterative,5.354665489815114e-06,"[-1.7029417e-05 -2.7940184e-04  1.5545391e-03  4.0221412e-04
 -1.6425414e-03]",12.100921154022217
1000,500,29,Sphere,Parallel,3.5737580381050904e-46,"[ 4.4738306e-24  2.0426354e-24 -1.4498094e-23 -4.1678141e-24
 -1.0277299e-23]",2.2780137062072754
1000,500,29,Sphere,Iterative,0.0,"[ 2.0120860e-23 -2.0844457e-23  1.9549494e-23 -1.1434444e-23
 -4.8755138e-24]",12.427934169769287
1000,500,30,Sphere,Parallel,1.0494091232479883e-45,"[ 1.1359761e-23 -1.6311801e-23 -2.2086307e-23  1.2649110e-23
  2.5466008e-24]",2.4628512859344482
1000,500,30,Sphere,Iterative,0.0,"[-8.8247755e-24  1.8023176e-23 -1.4850800e-23  1.5295596e-23
  7.9505346e-26]",12.310663223266602
1000,500,1,Rosenbrock,Parallel,167.44667657442034,"[ 4.3758526e-03 -1.1315961e+00  1.7870686e+00  3.3367417e+00
  1.1159888e+01]",2.503521680831909
1000,500,1,Rosenbrock,Iterative,2.3254829443518545,[ 0.58898425  0.34731436  0.12732121  0.0238988  -0.00704467],12.244507074356079
1000,500,2,Rosenbrock,Parallel,8.887987683345626,[ 1.181273   1.3945292  1.943979   3.79147   14.3775425],2.274998664855957
1000,500,2,Rosenbrock,Iterative,0.000693942176653195,[1.0025414 1.0042676 1.0082974 1.014953  1.0304472],12.016170740127563
1000,500,3,Rosenbrock,Parallel,10.164299379493679,[-1.1576616  1.3446932  1.7816933  3.1627147 10.015246 ],2.333651065826416
1000,500,3,Rosenbrock,Iterative,4.822681836884485,[-1.0645782  1.1376332  1.2894324  1.6561501  2.7291918],12.280119895935059
1000,500,4,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.334225654602051
1000,500,4,Rosenbrock,Iterative,11.519003314250881,[-1.1526437  1.3509233  1.7517407  2.982801   8.800003 ],12.030615091323853
1000,500,5,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.2547168731689453
1000,500,5,Rosenbrock,Iterative,6.8865287113983555,[-1.11906    1.2560893  1.5311966  2.3154016  5.348926 ],11.875051498413086
1000,500,6,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.2175939083099365
1000,500,6,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.863648653030396
1000,500,7,Rosenbrock,Parallel,1.7025984343031033,[0.7252713  0.51681024 0.28077516 0.09740357 0.00925341],2.2009739875793457
1000,500,7,Rosenbrock,Iterative,2.76461340924755,[ 0.47725442  0.24532977  0.0884917   0.02369042 -0.00355838],11.866726875305176
1000,500,8,Rosenbrock,Parallel,23.956980885067896,[ 1.2364887  1.5326527  2.3743775  5.6514106 31.947515 ],2.2742300033569336
1000,500,8,Rosenbrock,Iterative,4.0457198480226e-08,[0.9999863  0.99999034 0.9999814  0.9999582  0.9999098 ],11.707387447357178
1000,500,9,Rosenbrock,Parallel,4.44432079778364,[-0.7861883   0.6315692   0.40283006  0.15863074  0.04320446],2.1636910438537598
1000,500,9,Rosenbrock,Iterative,2.2288858357167554,[6.8728602e-01 4.6623105e-01 2.0490278e-01 1.4243842e-04 1.4108522e-02],11.730617046356201
1000,500,10,Rosenbrock,Parallel,94.86378288500154,[ 0.0956822  -0.8181832   0.59405893  0.05594623 -0.34109116],2.3647022247314453
1000,500,10,Rosenbrock,Iterative,42360.78474714747,[-2.9349823  2.2241974  4.202057  -0.5092163  7.463806 ],11.896493434906006
1000,500,11,Rosenbrock,Parallel,23.67750816464121,[-1.1787274  1.4794691  2.239755   5.0103054 25.094938 ],2.21480393409729
1000,500,11,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.782827138900757
1000,500,12,Rosenbrock,Parallel,8.507879883867195,[-1.1361705  1.2962189  1.6828223  2.8389025  8.061901 ],2.245091676712036
1000,500,12,Rosenbrock,Iterative,11.534630314281443,[-1.1592618  1.3587967  1.8541421  3.4450781 11.87298  ],11.784642934799194
1000,500,13,Rosenbrock,Parallel,3.080683583294255,[ 0.41117734  0.16268101  0.01076283  0.01322452 -0.01843548],2.318760871887207
1000,500,13,Rosenbrock,Iterative,40.83582950067333,[ 1.2772809  1.6326114  2.6693845  7.129203  50.829754 ],11.998013973236084
1000,500,14,Rosenbrock,Parallel,3679.844342421914,[ 1.7628479 -1.5703888  2.054123   0.3912964  0.212883 ],2.3836045265197754
1000,500,14,Rosenbrock,Iterative,10794.333211801131,[ 0.8042145 -1.6962967  1.8793716 -3.2770233  3.334137 ],11.944892644882202
1000,500,15,Rosenbrock,Parallel,0.008706871451524476,[0.98875105 0.98189145 0.96669525 0.9335236  0.8702674 ],2.1989939212799072
1000,500,15,Rosenbrock,Iterative,33.6087118773698,[-1.2522463  1.5659091  2.4717488  6.0986667 37.198597 ],11.83076786994934
1000,500,16,Rosenbrock,Parallel,1.6214963730808765,[0.75574297 0.56927454 0.31213418 0.07804296 0.00919517],2.1751930713653564
1000,500,16,Rosenbrock,Iterative,19.817714922918697,[ 1.2298234  1.5099139  2.2834759  5.22234   27.2873   ],13.6600182056427
1000,500,17,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.5192642211914062
1000,500,17,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],12.46979284286499
1000,500,18,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.3576619625091553
1000,500,18,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],12.251872539520264
1000,500,19,Rosenbrock,Parallel,219.2809833716422,"[-8.2362220e-03 -1.2227145e+00  2.1636405e+00  4.8465981e+00
  2.3536314e+01]",2.2318007946014404
1000,500,19,Rosenbrock,Iterative,143.71756864171186,[ 0.55453414  0.00257954 -0.99898654  0.66862285  0.01723785],11.830226182937622
1000,500,20,Rosenbrock,Parallel,516.5539822169774,[-0.6692648   0.04138269 -2.1145847   4.9426284  24.529884  ],2.184290885925293
1000,500,20,Rosenbrock,Iterative,0.15934666414882415,[0.95168513 0.913145   0.8423874  0.7106786  0.4883443 ],11.896619319915771
1000,500,21,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.2146708965301514
1000,500,21,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.804203033447266
1000,500,22,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.1795740127563477
1000,500,22,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.960048198699951
1000,500,23,Rosenbrock,Parallel,0.6546521515431751,[0.8873985  0.7855122  0.6135428  0.3635438  0.11689211],2.1489405632019043
1000,500,23,Rosenbrock,Iterative,759.9475543084495,"[-2.8506352e-03  3.4300440e-03 -2.6044888e+00  7.3008327e+00
  5.3338879e+01]",11.830734491348267
1000,500,24,Rosenbrock,Parallel,4.008804153421193,[-0.9935555   0.9948043   0.9973795   0.9799722   0.95842516],2.220414638519287
1000,500,24,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.862480640411377
1000,500,25,Rosenbrock,Parallel,1.5694471609061664,[0.815575   0.65160525 0.43889967 0.17073533 0.08613592],2.182096481323242
1000,500,25,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.845663070678711
1000,500,26,Rosenbrock,Parallel,0.9068851914083245,[0.85725385 0.73735946 0.5281426  0.26498267 0.08038946],2.1913881301879883
1000,500,26,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.750051021575928
1000,500,27,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.217386245727539
1000,500,27,Rosenbrock,Iterative,4.6116523454739,[-1.0331757  1.0921797  1.1615455  1.3368206  1.8265011],11.918272495269775
1000,500,28,Rosenbrock,Parallel,241.20815528053555,"[-3.3073947e-03 -1.3607992e+00  2.3520367e+00  5.6361742e+00
  3.1779013e+01]",2.185973644256592
1000,500,28,Rosenbrock,Iterative,1.162179151829915,[0.8151856  0.6592919  0.4266586  0.17940754 0.03238574],11.876378774642944
1000,500,29,Rosenbrock,Parallel,0.0,[1. 1. 1. 1. 1.],2.2085113525390625
1000,500,29,Rosenbrock,Iterative,0.0,[1. 1. 1. 1. 1.],11.850589990615845
1000,500,30,Rosenbrock,Parallel,5.8511425532120835,[1.0073403 1.040884  1.1968607 1.626584  2.7001288],2.152400016784668
1000,500,30,Rosenbrock,Iterative,16.190602378572322,[ 1.0412189  1.3007295  1.8476311  3.5464609 12.590618 ],11.735542058944702
1000,500,1,Styblinski,Parallel,3.2011053008318413e-07,[-2.9034631 -2.9035945 -2.903491  -2.9034467 -2.9035153],2.2760698795318604
1000,500,1,Styblinski,Iterative,6.823550222634367e-06,[-2.903616  -2.9033227 -2.9034054 -2.9036236 -2.9036677],11.820807933807373
1000,500,2,Styblinski,Parallel,3.0439971965279256e-07,[-2.903564  -2.903442  -2.9036052 -2.9035733 -2.903494 ],2.2641186714172363
1000,500,2,Styblinski,Iterative,6.823550222634367e-06,[-2.9035397 -2.9034066 -2.903654  -2.9036326 -2.9035015],11.81360673904419
1000,500,3,Styblinski,Parallel,14.136724933480167,[ 2.7467988 -2.9040854 -2.9034314 -2.9035184 -2.9036937],2.261535406112671
1000,500,3,Styblinski,Iterative,4.739750863791414e-06,[-2.9036267 -2.9029577 -2.90422   -2.9035306 -2.9035032],11.857195854187012
1000,500,4,Styblinski,Parallel,3.185870527673501,[-2.6953595 -2.6284556 -2.828122  -2.7630312 -2.669207 ],2.1946187019348145
1000,500,4,Styblinski,Iterative,0.0209182214632051,[-2.8906002 -2.9082344 -2.8770907 -2.9197989 -2.895629 ],11.71938157081604
1000,500,5,Styblinski,Parallel,5.423735842668975e-07,[-2.903549  -2.903701  -2.9034967 -2.9035337 -2.903491 ],2.216651439666748
1000,500,5,Styblinski,Iterative,7.658015249489836e-06,[-2.9036524 -2.9035473 -2.9034648 -2.903462  -2.9035459],11.810723543167114
1000,500,6,Styblinski,Parallel,2.9657973925623082e-06,[-2.9036267 -2.9036145 -2.9034512 -2.9036677 -2.903171 ],2.2286055088043213
1000,500,6,Styblinski,Iterative,7.300387380837492e-06,[-2.9034176 -2.9035642 -2.9035764 -2.9037392 -2.9036632],11.905803918838501
1000,500,7,Styblinski,Parallel,0.09351692438769987,[-2.905087  -2.9069252 -2.8734891 -2.8843246 -2.8385277],2.2232158184051514
1000,500,7,Styblinski,Iterative,0.006128640164376975,[-2.8935826 -2.901048  -2.8977783 -2.8888254 -2.9048088],11.906483173370361
1000,500,8,Styblinski,Parallel,0.8160820635681887,[-2.8213143 -2.7506938 -2.787031  -2.8308425 -2.9190102],2.216339111328125
1000,500,8,Styblinski,Iterative,4.826936335553171,[-2.6695669 -2.622712  -2.7950897 -2.799338  -2.5098279],12.502695083618164
1000,500,9,Styblinski,Parallel,0.9971936023756882,[-2.9181185 -2.9098587 -2.8361053 -2.853953  -2.6694999],2.431391477584839
1000,500,9,Styblinski,Iterative,1.9655635070695894,[-2.7853327 -2.732027  -3.138978  -2.8326411 -2.9899786],12.09430742263794
1000,500,10,Styblinski,Parallel,14.136720211539284,[-2.903575  -2.903567  -2.9036722  2.7465763 -2.9034894],2.2318575382232666
1000,500,10,Styblinski,Iterative,14.136711926449777,[-2.903628   2.7469285 -2.9035962 -2.9034328 -2.9035656],11.834588050842285
1000,500,11,Styblinski,Parallel,1.7042738704731164e-06,[-2.903674  -2.903555  -2.9036312 -2.9037697 -2.9034176],2.2853732109069824
1000,500,11,Styblinski,Iterative,6.465922353982023e-06,[-2.9033763 -2.9033837 -2.9035397 -2.9037454 -2.9034054],11.853355169296265
1000,500,12,Styblinski,Parallel,7.819106144779653e-07,[-2.9036846 -2.9036024 -2.9034772 -2.903648  -2.903575 ],2.182640552520752
1000,500,12,Styblinski,Iterative,8.13485240769296e-06,[-2.903561  -2.9036176 -2.9034495 -2.9034023 -2.9035168],11.758426189422607
1000,500,13,Styblinski,Parallel,4.900860233192361e-07,[-2.9035423 -2.9034264 -2.9035258 -2.9036615 -2.9035535],2.184997797012329
1000,500,13,Styblinski,Iterative,0.0030806970491426,[-2.895411  -2.909666  -2.908506  -2.90739   -2.8975787],11.704313039779663
1000,500,14,Styblinski,Parallel,8.459982723252324e-07,[-2.903686  -2.9036176 -2.9034374 -2.9034405 -2.903561 ],2.1184496879577637
1000,500,14,Styblinski,Iterative,8.254061697243742e-06,[-2.9035459 -2.9036677 -2.9036343 -2.9035032 -2.9035351],11.622660636901855
1000,500,15,Styblinski,Parallel,9.851066806731978e-08,[-2.9036052 -2.9035337 -2.9035122 -2.9035459 -2.9035304],2.229123830795288
1000,500,15,Styblinski,Iterative,6.823550222634367e-06,[-2.903497  -2.9035337 -2.903491  -2.903733  -2.9037545],11.845808267593384
1000,500,16,Styblinski,Parallel,2.5494011310911446e-06,[-2.9036572 -2.903575  -2.9032493 -2.9036968 -2.9033823],2.094403028488159
1000,500,16,Styblinski,Iterative,8.254061697243742e-06,[-2.9034297 -2.9035106 -2.9036434 -2.903491  -2.903491 ],11.817750453948975
1000,500,17,Styblinski,Parallel,2.190726929634451,[-2.7550352 -2.9405212 -2.8685741 -2.5687938 -2.960579 ],2.3265702724456787
1000,500,17,Styblinski,Iterative,1.4923737954988496,[-3.0668116 -2.7857618 -2.972392  -2.696559  -2.8950624],11.99800419807434
1000,500,18,Styblinski,Parallel,14.136719299433054,[-2.9036129  2.7467377 -2.903491  -2.9035778 -2.9035032],2.2024872303009033
1000,500,18,Styblinski,Iterative,7.5388059599390544e-06,[-2.9034297 -2.9034634 -2.9036403 -2.903628  -2.9034314],11.796955585479736
1000,500,19,Styblinski,Parallel,14.136719408436392,[-2.903445   2.7467988 -2.9035077 -2.903462  -2.9036176],2.250731945037842
1000,500,19,Styblinski,Iterative,8.373270986794523e-06,[-2.903549  -2.9035716 -2.9035962 -2.9034665 -2.9035382],11.765999555587769
1000,500,20,Styblinski,Parallel,2.6126565160211612e-06,[-2.903788  -2.9036677 -2.9035885 -2.903651  -2.903762 ],2.303831100463867
1000,500,20,Styblinski,Iterative,14.136718602169992,[-2.9033701  2.7466683 -2.902993  -2.903289  -2.9036677],11.817222356796265
1000,500,21,Styblinski,Parallel,14.136719213074429,[ 2.7468452 -2.9035459 -2.903581  -2.9035337 -2.9034588],2.1610846519470215
1000,500,21,Styblinski,Iterative,14.13671133040333,[-2.9034512 -2.9035046  2.7467415 -2.903561  -2.903462 ],11.745496034622192
1000,500,22,Styblinski,Parallel,14.136720048050904,[-2.9036617  2.7468126 -2.903532  -2.903712  -2.9036326],2.299346446990967
1000,500,22,Styblinski,Iterative,14.136712760914804,[-2.9036694  2.746593  -2.9033716 -2.9034925 -2.9036145],11.860525369644165
1000,500,23,Styblinski,Parallel,14.13671948204427,[-2.9034114  2.7467835 -2.9035337 -2.9035106 -2.9036298],2.1920294761657715
1000,500,23,Styblinski,Iterative,8.254061697243742e-06,[-2.903575  -2.903549  -2.903582  -2.9035077 -2.903436 ],11.75311541557312
1000,500,24,Styblinski,Parallel,6.963884118249553e-07,[-2.9036098 -2.9036343 -2.9034557 -2.9036024 -2.903651 ],2.182429313659668
1000,500,24,Styblinski,Iterative,14.13671109198475,[-2.903523  -2.9035337 -2.903506   2.7467728 -2.9036024],11.770594358444214
1000,500,25,Styblinski,Parallel,5.762632326877792e-07,[-2.9036312 -2.9035642 -2.9035397 -2.9036798 -2.903575 ],2.2289068698883057
1000,500,25,Styblinski,Iterative,8.01564311814218e-06,[-2.9034328 -2.9035459 -2.903491  -2.9035838 -2.9036052],11.948583126068115
1000,500,26,Styblinski,Parallel,5.631519570670207e-07,[-2.90341   -2.903468  -2.903497  -2.9036343 -2.903497 ],2.2033629417419434
1000,500,26,Styblinski,Iterative,14.136712045659067,[-2.903558  -2.9035122  2.746898  -2.9036555 -2.903555 ],11.740995168685913
1000,500,27,Styblinski,Parallel,28.27343829615012,[-2.9035184 -2.903575  -2.9035976  2.7468698  2.7468483],2.169611930847168
1000,500,27,Styblinski,Iterative,14.13671133040333,[-2.903587  -2.903587   2.746821  -2.9035275 -2.9034328],11.780282974243164
1000,500,28,Styblinski,Parallel,6.03734747528506e-07,[-2.9035532 -2.90359   -2.9036236 -2.9034054 -2.9034512],2.17553973197937
1000,500,28,Styblinski,Iterative,7.658015249489836e-06,[-2.9036267 -2.9036372 -2.9035382 -2.9034894 -2.9034343],11.88271713256836
1000,500,29,Styblinski,Parallel,2.283840927930214e-06,[-2.90341   -2.9034665 -2.903776  -2.9033594 -2.903686 ],2.338789701461792
1000,500,29,Styblinski,Iterative,6.5851316435328044e-06,[-2.9036145 -2.9035885 -2.9035425 -2.903791  -2.9036267],12.055476665496826
1000,500,30,Styblinski,Parallel,14.136719628300796,[-2.9035306 -2.9036465 -2.903575   2.746769  -2.903399 ],2.301799774169922
1000,500,30,Styblinski,Iterative,8.96931743454843e-06,[-2.903462  -2.9035153 -2.9035459 -2.9036176 -2.9035351],12.556180715560913
1000,500,1,f8,Parallel,10954.683458893034,[ 437.2592  -299.41837 -282.20944  410.87442 -287.64417],2.6953020095825195
1000,500,1,f8,Iterative,11108.778015136719,[-300.7992    423.36554   -25.061676  419.30728  -305.14606 ],12.654149770736694
1000,500,2,f8,Parallel,10526.47152370077,[415.03906 419.59082 433.40503 410.81848 410.05103],2.757434368133545
1000,500,2,f8,Iterative,10554.911499023438,[425.64636 423.64453 409.40698 441.1543  429.50977],12.953306674957275
1000,500,3,f8,Parallel,10615.20154917078,[419.896   414.77112 427.4534  430.89966 389.40625],2.6660404205322266
1000,500,3,f8,Iterative,10582.177703857422,[426.68994 436.2561  436.90344 420.39752 402.4392 ],12.348790407180786
1000,500,4,f8,Parallel,10810.163597850264,[-302.5197   420.9733   420.9733   203.81268  420.95578],2.5399210453033447
1000,500,4,f8,Iterative,10596.032592773438,[ 418.26013  424.7958   419.7103  -302.4332   420.449  ],12.328128576278687
1000,500,5,f8,Parallel,10771.15806340358,[ 393.9668   436.95917  409.4084  -296.21948  403.72076],2.529987335205078
1000,500,5,f8,Iterative,10844.501251220703,[ 430.05695  444.9654   428.7455  -283.96786 -298.97162],12.267965316772461
1000,500,6,f8,Parallel,11070.295310283796,[ 416.40512  204.54236  396.1555  -318.54526 -286.34424],2.4533379077911377
1000,500,6,f8,Iterative,10918.133316040039,[ 223.85457  399.6668   417.995   -299.30884  422.19116],12.46515440940857
1000,500,7,f8,Parallel,10948.375515080574,[ 420.9023    65.47647  421.00095 -302.39035  420.94788],2.468764066696167
1000,500,7,f8,Iterative,10691.853134155273,[203.93036 420.37274 420.7859  420.559   420.30157],12.349573612213135
1000,500,8,f8,Parallel,10939.898596096813,[ 441.1903  -296.8509   393.21765  441.79526  385.64777],2.6216626167297363
1000,500,8,f8,Iterative,11048.886993408203,[-286.29858 -307.979    384.6762   393.9231   398.73267],12.566211938858032
1000,500,9,f8,Parallel,10733.083362929283,[ 420.7024   418.35568 -311.8028  -296.57083  427.50806],2.501328706741333
1000,500,9,f8,Iterative,10953.91275024414,[ 421.04822  393.87866  199.89217  401.64407 -294.7001 ],12.351001977920532
1000,500,10,f8,Parallel,10570.535739381117,[421.5443  419.44434 414.11255 405.02728 399.12524],2.6679129600524902
1000,500,10,f8,Iterative,10535.760009765625,[422.6582  419.43002 400.7795  425.74487 428.75916],12.527276754379272
1000,500,11,f8,Parallel,10948.371845930797,[-302.52774  420.96518   65.55064  420.9859   420.96518],2.3946969509124756
1000,500,11,f8,Iterative,10593.02377319336,[ 420.982    420.97775  420.9646   420.97488 -302.5105 ],12.086754083633423
1000,500,12,f8,Parallel,10714.875162895565,[-305.7939  -301.82166  418.95312  419.5652   424.0962 ],2.4000420570373535
1000,500,12,f8,Iterative,10562.27749633789,[425.8626  404.37308 406.8794  434.19354 415.3501 ],12.270875215530396
1000,500,13,f8,Parallel,10903.493551513942,[ 458.0783  -291.526   -311.34625  421.52917  416.6917 ],2.500444173812866
1000,500,13,f8,Iterative,11102.025390625,[-284.2109   223.71912 -307.8851   396.42154  428.1358 ],12.307361364364624
1000,500,14,f8,Parallel,10718.869380657246,[-308.60403  419.9405   416.86908 -304.26068  420.1094 ],2.3862416744232178
1000,500,14,f8,Iterative,10893.521270751953,[ 424.6514   430.0873  -291.92563  402.89667  215.3513 ],12.06982159614563
1000,500,15,f8,Parallel,10810.163629407834,[ 420.9817   420.96768 -302.52118  420.95398  203.80489],2.3455464839935303
1000,500,15,f8,Iterative,10474.585388183594,[420.97714 420.97903 420.97058 420.9607  420.96228],12.015967845916748
1000,500,16,f8,Parallel,10885.134132490868,[ 217.80078  403.35638 -310.2333   418.96506  415.34125],2.503892660140991
1000,500,16,f8,Iterative,10861.77084350586,[ 434.24304 -305.18988 -328.39444  409.69052  405.5888 ],12.275220394134521
1000,500,17,f8,Parallel,11145.325302395097,[  42.07959 -316.8557   443.02234  440.828    413.8291 ],2.4305179119110107
1000,500,17,f8,Iterative,11018.667831420898,[ 200.43327 -124.97115  432.8961   421.3848   411.40134],12.100931644439697
1000,500,18,f8,Parallel,10951.55433046202,[ 399.71313  446.4803   407.93646 -134.54343  430.74612],2.4918644428253174
1000,500,18,f8,Iterative,10991.899490356445,[203.36285 423.4263  431.19897 442.57523 194.43887],12.124448776245117
1000,500,19,f8,Parallel,10872.736921163996,[ 413.09695  429.13348 -324.59973 -276.5739   414.8913 ],2.497467279434204
1000,500,19,f8,Iterative,10939.188680648804,[-152.83392  402.5975   406.4027   418.44232  428.85464],12.263750076293945
1000,500,20,f8,Parallel,10802.149403621008,[ 416.92676  409.8321  -313.23737 -295.09885  400.42194],2.553014039993286
1000,500,20,f8,Iterative,10961.902572631836,[ 380.59033 -291.07086  399.5161   396.3388   403.67932],12.117183923721313
1000,500,21,f8,Parallel,10862.891645807114,[-294.5319   403.60788  451.636    406.12384  394.7838 ],2.758843421936035
1000,500,21,f8,Iterative,10699.638702392578,[-310.6875   430.27905  424.3628   402.82263  401.78662],12.424552202224731
1000,500,22,f8,Parallel,10593.089988410144,[ 421.2945   420.60123  420.85123  420.6318  -302.9182 ],2.3587727546691895
1000,500,22,f8,Iterative,10816.790222167969,[ 416.64923  421.4635   420.2068  -297.48358  201.05127],11.947866916656494
1000,500,23,f8,Parallel,10889.130635302688,[-124.83592 -302.5357   420.96518  420.9697   420.972  ],2.453986167907715
1000,500,23,f8,Iterative,10593.253204345703,[ 422.25427  420.91452  421.23767 -302.31314  421.1809 ],12.338843822479248
1000,500,24,f8,Parallel,10964.482177814443,[-152.66608  414.2072   441.93585  407.8158   433.84003],2.626014232635498
1000,500,24,f8,Iterative,10830.224937438965,[-136.61244  425.99402  425.3183   413.78687  405.47485],12.182029247283936
1000,500,25,f8,Parallel,10919.042841863135,[ 396.28882  422.12256  432.5927   192.95374 -307.55722],2.5415780544281006
1000,500,25,f8,Iterative,10932.108953475952,[437.09882  412.12616  421.891    -35.893677 413.8484  ],12.210067987442017
1000,500,26,f8,Parallel,10841.846438976605,[ 405.97452  404.0623   442.20062 -303.75998 -311.81256],2.440608501434326
1000,500,26,f8,Iterative,10776.336837768555,[438.70685 429.47696 203.3996  408.26584 409.64392],12.12135100364685
1000,500,27,f8,Parallel,11061.19723225533,[ 420.98044  208.564   -309.7634  -306.34268 -307.21964],2.3561248779296875
1000,500,27,f8,Iterative,11215.791641235352,[ 203.73563  419.915   -311.5999   441.22052 -490.38937],11.924455881118774
1000,500,28,f8,Parallel,10850.785442717324,[204.89503 387.93552 433.06024 427.59528 413.74887],2.5576679706573486
1000,500,28,f8,Iterative,10950.456504821777,[ 416.84262  418.09335 -261.73175  441.06442 -307.78183],12.217249155044556
1000,500,29,f8,Parallel,10893.142813245477,[-315.51312  409.5658   421.9651  -288.7835  -306.69843],2.569791316986084
1000,500,29,f8,Iterative,10780.200378417969,[ 430.8283   426.2437  -314.98642  422.93094 -286.18018],12.207130908966064
1000,500,30,f8,Parallel,10621.845667245407,[ 421.7511   423.642   -290.59714  416.66687  428.82626],2.457350969314575
1000,500,30,f8,Iterative,10864.783508300781,[ 409.89334  442.46817 -319.42865  402.18604 -305.76056],12.110871315002441
1000,500,1,f2,Parallel,9.479702642603167e-12,"[ 1.1808504e-12  8.2472093e-12 -4.5907500e-15  4.4299589e-14
  2.7525164e-15]",2.257026433944702
1000,500,1,f2,Iterative,9.328465218482072e-15,"[-7.3093803e-16 -1.3402440e-16  7.2033095e-16 -1.8642173e-17
 -7.7245297e-15]",11.85994815826416
1000,500,2,f2,Parallel,3.993700623325729e-43,[ 4.20e-45 -1.19e-43  1.68e-44 -1.74e-43 -8.55e-44],2.183778762817383
1000,500,2,f2,Iterative,8.702063463457114e-43,[-1.11e-43  1.68e-44  1.72e-43 -1.49e-43  4.22e-43],11.87613034248352
1000,500,3,f2,Parallel,4.857286971951229e-08,"[ 8.2019509e-11  1.8019941e-11  1.9162162e-17  4.8113325e-08
 -3.5950537e-10]",2.1766209602355957
1000,500,3,f2,Iterative,5.042917693499005e-11,[2.7362949e-11 1.6955164e-17 1.0164575e-11 8.2634993e-12 4.6381371e-12],11.698870182037354
1000,500,4,f2,Parallel,0.0,[0. 0. 0. 0. 0.],2.1594021320343018
1000,500,4,f2,Iterative,0.0,[0. 0. 0. 0. 0.],11.809072732925415
1000,500,5,f2,Parallel,4.830825259018623e-35,"[ 1.10272448e-35 -1.46975824e-36 -1.13286754e-35 -2.54623097e-36
  2.19363432e-35]",2.2072255611419678
1000,500,5,f2,Iterative,1.3789252998606594e-34,"[-3.0385926e-35  3.0563588e-35  2.6971396e-36  4.9588413e-36
  6.9287035e-35]",11.718740463256836
1000,500,6,f2,Parallel,0.0,[0. 0. 0. 0. 0.],2.115492820739746
1000,500,6,f2,Iterative,0.0,[0. 0. 0. 0. 0.],11.676732540130615
1000,500,7,f2,Parallel,5.563204649465007e-38,"[-9.6168003e-39 -1.0227224e-38  4.7238738e-39 -2.0297794e-39
 -2.9034369e-38]",2.1956262588500977
1000,500,7,f2,Iterative,6.025027081106376e-38,"[-4.8927289e-39 -1.3054384e-38 -1.8078628e-39 -1.0087272e-38
 -3.0408023e-38]",11.717491388320923
1000,500,8,f2,Parallel,1.670114517211914,[ 0.7640953   0.4117384   0.03921795  0.2674427  -0.18762016],2.2839314937591553
